uid	abstract	title	journal	class
33979619	Differentiation and homeostasis of Foxp3(+) regulatory T cells (Tregs) are tightly controlled by the interleukin-2 receptor (IL-2R) signaling, yet the mechanisms governing these processes are incompletely understood. Here, we report that transcription factor Bach2 attenuates IL-2R signaling to coordinate Treg differentiation and homeostasis. Bach2 is required for the quiescence, survival, and maintenance of resting Treg cells (rTregs). Unexpectedly, Bach2 directly represses CD25 (IL-2Ralpha) and subsequently attenuates IL-2R signaling in Tregs. Upregulated CD25/IL-2R signaling in Bach2-deficient rTregs acts as a parallel pathway to partially counteract their poor survival and maintenance. Furthermore, Bach2 suppresses CD25/IL-2R signaling in T follicular regulatory (Tfr) cells. Bach2 deficiency in Tregs prevents the formation of highly differentiated Tfr cells, associated with aberrant GC response. Finally, a mild and late onset of autoimmune disease is observed in mice with Bach2-deficient Tregs. Thus, Bach2 balances IL-2R signaling to orchestrate development and homeostasis of various Treg subsets.	Bach2 attenuates IL-2R signaling to control Treg homeostasis and Tfr development.	Cell reports	0
33979616	Depleting the microenvironment of important nutrients such as arginine is a key strategy for immune evasion by cancer cells. Many tumors overexpress arginase, but it is unclear how these cancers, but not T cells, tolerate arginine depletion. In this study, we show that tumor cells synthesize arginine from citrulline by upregulating argininosuccinate synthetase 1 (ASS1). Under arginine starvation, ASS1 transcription is induced by ATF4 and CEBPbeta binding to an enhancer within ASS1. T cells cannot induce ASS1, despite the presence of active ATF4 and CEBPbeta, as the gene is repressed. Arginine starvation drives global chromatin compaction and repressive histone methylation, which disrupts ATF4/CEBPbeta binding and target gene transcription. We find that T cell activation is impaired in arginine-depleted conditions, with significant metabolic perturbation linked to incomplete chromatin remodeling and misregulation of key genes. Our results highlight a T cell behavior mediated by nutritional stress, exploited by cancer cells to enable pathological immune evasion.	Chromatin accessibility governs the differential response of cancer and T cells to arginine starvation.	Cell reports	0
33979615	Dicotyledonous plants form an apical hook to protect the fragile apical meristem during upward protrusion from the soil. Etiolated pifq (pif1 pif3 pif4 pif5) seedlings display constitutive apical hook opening. Here, we show that PIF proteins control apical hook opening by regulating the expression of Budding Uninhibited by Benzimidazole 3.1 (BUB3.1) and affecting cytokinesis. Consistent with the major function of BUB3.1 in the organization of phragmoplasts during cytokinesis, the phragmoplasts are well formed in dark-grown pifq but not in wild type. DNA staining and flow cytometry analysis further demonstrate that cellular endoreduplication levels are dramatically reduced in pifq. Chemical treatment with caffeine, an inhibitor of phragmoplast-based cytokinesis, shows that cytokinesis is involved in the apical hook opening. Genetically, BUB3.1 is epistatic to PIFq in the regulation of cytokinesis. Our findings reveal an organ-specific role of PIF proteins in regulating cytokinesis by BUB3.1 during apical hook development.	Phytochrome interacting factor proteins regulate cytokinesis in Arabidopsis.	Cell reports	1
33979606	Spinal muscular atrophy (SMA) is a debilitating neurological disorder marked by degeneration of spinal motor neurons and muscle atrophy. SMA results from mutations in survival motor neuron 1 (SMN1), leading to deficiency of survival motor neuron (SMN) protein. Current therapies increase SMN protein and improve patient survival but have variable improvements in motor function, making it necessary to identify complementary strategies to further improve disease outcomes. Here, we perform a genome-wide RNAi screen using a luciferase-based activity reporter and identify genes involved in regulating SMN gene expression, RNA processing, and protein stability. We show that reduced expression of Transcription Export complex components increases SMN levels through the regulation of nuclear/cytoplasmic RNA transport. We also show that the E3 ligase, Neurl2, works cooperatively with Mib1 to ubiquitinate and promote SMN degradation. Together, our screen uncovers pathways through which SMN expression is regulated, potentially revealing additional strategies to treat SMA.	A high-throughput genome-wide RNAi screen identifies modifiers of survival motor neuron protein.	Cell reports	0
34010655	During influenza A epidemics, bacterial coinfection is a major cause of increased morbidity and mortality. However, the roles of host factors in regulating influenza A virus (IAV)-triggered bacterial coinfection remain elusive. Cyclophilin A (CypA) is an important regulator of infection and immunity. Here, we show that IAV-induced CypA expression facilitates group A Streptococcus (GAS) coinfection both in vitro and in vivo. Upon IAV infection, CypA interacts with focal adhesion kinase (FAK) and inhibited E3 ligase cCbl-mediated, K48-linked ubiquitination of FAK, which positively regulates integrin alpha5 expression and actin rearrangement via the FAK/Akt signaling pathway to facilitate GAS colonization and invasion. Notably, CypA deficiency or inhibition by cyclosporine A significantly inhibits IAV-triggered GAS coinfection in mice. Collectively, these findings reveal that CypA is critical for GAS infection, and induction of CypA expression is another way for IAV to promote bacterial coinfection, suggesting that CypA is a promising therapeutic target for the secondary bacterial infection.	Induction of cyclophilin A by influenza A virus infection facilitates group A Streptococcus coinfection.	Cell reports	0
34010649	Mitochondria are highly dynamic organelles subjected to fission and fusion events. During mitosis, mitochondrial fission ensures equal distribution of mitochondria to daughter cells. If and how this process can actively drive mitotic progression remains largely unknown. Here, we discover a pathway linking mitochondrial fission to mitotic progression in mammalian cells. The mitochondrial fission factor (MFF), the main mitochondrial receptor for the Dynamin-related protein 1 (DRP1), is directly phosphorylated by Protein Kinase D (PKD) specifically during mitosis. PKD-dependent MFF phosphorylation is required and sufficient for mitochondrial fission in mitotic but not in interphasic cells. Phosphorylation of MFF is crucial for chromosome segregation and promotes cell survival by inhibiting adaptation of the mitotic checkpoint. Thus, PKD/MFF-dependent mitochondrial fission is critical for the maintenance of genome integrity during cell division.	A PKD-MFF signaling axis couples mitochondrial fission to mitotic progression.	Cell reports	1
34010646	Organismal stressors such as cold exposure require a systemic response to maintain body temperature. Brown adipose tissue (BAT) is a key thermogenic tissue in mammals that protects against hypothermia in response to cold exposure. Defining the complex interplay of multiple organ systems in this response is fundamental to our understanding of adipose tissue thermogenesis. In this study, we identify a role for hepatic insulin signaling via AKT in the adaptive response to cold stress and show that liver AKT is an essential cell-nonautonomous regulator of adipocyte lipolysis and BAT function. Mechanistically, inhibition of forkhead box O1 (FOXO1) by AKT controls BAT thermogenesis by enhancing catecholamine-induced lipolysis in the white adipose tissue (WAT) and increasing circulating fibroblast growth factor 21 (FGF21). Our data identify a role for hepatic insulin signaling via the AKT-FOXO1 axis in regulating WAT lipolysis, promoting BAT thermogenic capacity, and ensuring a proper thermogenic response to acute cold exposure.	Hepatic AKT orchestrates adipose tissue thermogenesis via FGF21-dependent and -independent mechanisms.	Cell reports	0
34010639	The cyclic AMP pathway promotes melanocyte differentiation by activating CREB and the cAMP-regulated transcription co-activators 1-3 (CRTC1-3). Differentiation is dysregulated in melanomas, although the contributions of CRTC proteins is unclear. We report a selective differentiation impairment in CRTC3 KO melanocytes and melanoma cells, due to downregulation of oculo-cutaneous albinism II (OCA2) and block of melanosome maturation. CRTC3 stimulates OCA2 expression by binding to CREB on a conserved enhancer, a regulatory site for pigmentation and melanoma risk. CRTC3 is uniquely activated by ERK1/2-mediated phosphorylation at Ser391 and by low levels of cAMP. Phosphorylation at Ser391 is constitutively elevated in human melanoma cells with hyperactivated ERK1/2 signaling; knockout of CRTC3 in this setting impairs anchorage-independent growth, migration, and invasiveness, whereas CRTC3 overexpression supports cell survival in response to the mitogen-activated protein kinase (MAPK) inhibitor vemurafenib. As melanomas expressing gain-of-function mutations in CRTC3 are associated with reduced survival, our results suggest that CRTC3 inhibition may provide therapeutic benefit in this setting.	Transcriptional co-activator regulates melanocyte differentiation and oncogenesis by integrating cAMP and MAPK/ERK pathways.	Cell reports	0
34010636	The hippocampus is one of two niches in the mammalian brain with persistent neurogenesis into adulthood. The neurogenic capacity of hippocampal neural stem cells (NSCs) declines with age, but the molecular mechanisms of this process remain unknown. In this study, we find that fibroblast growth factor 13 (FGF13) is essential for the post-natal neurogenesis in mouse hippocampus, and FGF13 deficiency impairs learning and memory. In particular, we find that FGF13A, the nuclear isoform of FGF13, is involved in the maintenance of NSCs and the suppression of neuronal differentiation during post-natal hippocampal development. Furthermore, we find that FGF13A interacts with ARID1B, a unit of Brahma-associated factor chromatin remodeling complex, and suppresses the expression of neuron differentiation-associated genes through chromatin modification. Our results suggest that FGF13A is an important regulator for maintaining the self-renewal and neurogenic capacity of NSCs in post-natal hippocampus, revealing an epigenomic regulatory function of FGFs in neurogenesis.	Nuclear isoform of FGF13 regulates post-natal neurogenesis in the hippocampus through an epigenomic mechanism.	Cell reports	0
34038735	The ATPase p97 is a central component of the ubiquitin-proteasome degradation system. p97 uses its ATPase activity and co-factors to extract ubiquitinated substrates from different cellular locations, including DNA lesions, thereby regulating DNA repair pathway choice. Here, we find that p97 physically and functionally interacts with the MRE11-RAD50-NBS1 (MRN) complex on chromatin and that inactivation of p97 blocks the disassembly of the MRN complex from the sites of DNA damage upon ionizing radiation (IR). The inhibition of p97 function results in excessive 5'-DNA end resection mediated by MRE11 that leads to defective DNA repair and radiosensitivity. In addition, p97 inhibition by the specific small-molecule inhibitor CB-5083 increases tumor cell killing following IR both in vitro and in vivo. Mechanistically, this is mediated via increased MRE11 nuclease accumulation. This suggests that p97 inhibitors might be exploited to improve outcomes for radiotherapy patients.	p97/VCP inhibition causes excessive MRE11-dependent DNA end resection promoting cell killing after ionizing radiation.	Cell reports	0
34038728	Increased vascular permeability and leakage are hallmarks of several pathologies and determine disease progression and severity by facilitating inflammatory/metastatic cell infiltration. Using tissue-specific genetic ablation in endothelial cells, we have investigated in vivo the role of Tumor progression locus 2 (Tpl2), a mitogen-activated protein kinase kinase kinase (MAP3K) member with pleiotropic effects in inflammation and cancer. In response to proinflammatory stimuli, endothelial Tpl2 deletion alters tight junction claudin-5 protein expression through inhibition of JNK signaling and lysosomal degradation activation, resulting in reduced vascular permeability and immune cell infiltration. This results in significantly attenuated disease scores in experimental autoimmune encephalomyelitis and fewer tumor nodules in a hematogenic lung cancer metastasis model. Accordingly, pharmacologic inhibition of Tpl2 or small interfering RNA (siRNA)-mediated Tpl2 knockdown recapitulates our findings and reduces lung metastatic tumor invasions. These results establish an endothelial-specific role for Tpl2 and highlight the therapeutic potential of blocking the endothelial-specific Tpl2 pathway in chronic inflammatory and metastatic diseases.	Endothelial Tpl2 regulates vascular barrier function via JNK-mediated degradation of claudin-5 promoting neuroinflammation or tumor metastasis.	Cell reports	1
34077730	Pathological lipid accumulation is often associated with enhanced uptake of free fatty acids via specific transporters in cardiomyocytes. Here, we identify SIRT6 as a critical transcriptional regulator of fatty acid transporters in cardiomyocytes. We find that SIRT6 deficiency enhances the expression of fatty acid transporters, leading to enhanced fatty acid uptake and lipid accumulation. Interestingly, the haploinsufficiency of SIRT6 is sufficient to induce the expression of fatty acid transporters and cause lipid accumulation in murine hearts. Mechanistically, SIRT6 depletion enhances the occupancy of the transcription factor PPARgamma on the promoters of critical fatty acid transporters without modulating the acetylation of histone 3 at Lys 9 and Lys 56. Notably, the binding of SIRT6 to the DNA-binding domain of PPARgamma is critical for regulating the expression of fatty acid transporters in cardiomyocytes. Our data suggest exploiting SIRT6 as a potential therapeutic target for protecting the heart from metabolic diseases.	SIRT6 transcriptionally regulates fatty acid transport by suppressing PPARgamma.	Cell reports	0
34077723	During germinal center (GC) reactions, activated B cells undergo clonal expansion and functional maturation to produce high-affinity antibodies and differentiate into plasma and memory cells, accompanied with class-switching recombination (CSR) and somatic hypermutation (SHM). Activation-induced cytidine deaminase (AID) is responsible for both CSR and SHM in GC B cells. Transcriptional mechanisms underlying AID regulation and GC B cell reactions are still not well understood. Here, we show that expression of Ascl2 transcription factor is upregulated in GC B cells. Ectopic expression of Ascl2 promotes GC B cell development and enhances antibody production and affinity maturation. Conversely, deletion of Ascl2 in B cells impairs the GC response. Genome-wide analysis reveals that Ascl2 directly regulates GC B cell-related genes, including AID; ectopic expression of AID in Ascl2-deficient B cells rescues their antibody defects. Thus, Ascl2 regulates AID transcription and promotes GC B cell responses.	Transcription factor Ascl2 promotes germinal center B cell responses by directly regulating AID transcription.	Cell reports	0
34107246	The ubiquitous ribosome-associated complex (RAC) is a chaperone that spans ribosomes, making contacts near both the polypeptide exit tunnel and the decoding center, a position prime for sensing and coordinating translation and folding. Loss of RAC is known to result in growth defects and sensitization to translational and osmotic stresses. However, the physiological substrates of RAC and the mechanism(s) by which RAC is involved in responding to specific stresses in higher eukaryotes remain obscure. The data presented here uncover an essential function of mammalian RAC in the unfolded protein response (UPR). Knockdown of RAC sensitizes mammalian cells to endoplasmic reticulum (ER) stress and selectively interferes with IRE1 branch activation. Higher-order oligomerization of the inositol-requiring enzyme 1alpha (IRE1alpha) kinase/endoribonuclease depends upon RAC. These results reveal a surveillance function for RAC in the UPR, as follows: modulating IRE1alpha clustering as required for endonuclease activation and splicing of the substrate Xbp1 mRNA.	A role for the ribosome-associated complex in activation of the IRE1 branch of UPR.	Cell reports	0
34133937	Metabolic adaptations and the signaling events that control them promote the survival of pancreatic ductal adenocarcinoma (PDAC) at the fibrotic tumor site, overcoming stresses associated with nutrient and oxygen deprivation. Recently, rewiring of NADPH production has been shown to play a key role in this process. NADPH is recycled through reduction of NADP+ by several enzymatic systems in cells. However, de novo NADP+ is synthesized only through one known enzymatic reaction, catalyzed by NAD+ kinase (NADK). In this study, we show that oncogenic KRAS promotes protein kinase C (PKC)-mediated NADK phosphorylation, leading to its hyperactivation, thus sustaining both NADP+ and NADPH levels in PDAC cells. Together, our data show that increased NADK activity is an important adaptation driven by oncogenic signaling. Our findings indicate that NADK could serve as a much-needed therapeutic target for PDAC.	NADK is activated by oncogenic signaling to sustain pancreatic ductal adenocarcinoma.	Cell reports	0
34133930	MYC activates different metabolic programs in a cell-type- and cell-status-dependent manner. However, the role of MYC in inflammatory macrophages has not yet been determined. Metabolic and molecular analyses reveal that MYC, but not hypoxia inducible factor 1 (HIF1), is involved in enhancing early glycolytic flux during inflammatory macrophage polarization. Ablation of MYC decreases lactate production by regulating lactate dehydrogenase (LDH) activity and causes increased inflammatory cytokines by regulating interferon regulatory factor 4 (IRF4) in response to lipopolysaccharide. Moreover, myeloid-specific deletion of MYC and pharmacological inhibition of the MYC/LDH axis enhance inflammation and the bacterial clearance in vivo. These results elucidate the potential role of the MYC/LDH/IRF4 axis in inflammatory macrophages by connecting early glycolysis with inflammatory responses and suggest that modulating early glycolytic flux mediated by the MYC/LDH axis can be used to open avenues for the therapeutic modulation of macrophage polarization to fight against bacterial infection.	MYC-mediated early glycolysis negatively regulates proinflammatory responses by controlling IRF4 in inflammatory macrophages.	Cell reports	1
34133925	Loss-of-function mutations in proline-rich transmembrane protein-2 (PRRT2) cause paroxysmal disorders associated with defective Ca(2+) dependence of glutamatergic transmission. We find that either acute or constitutive PRRT2 deletion induces a significant decrease in the amplitude of evoked excitatory postsynaptic currents (eEPSCs) that is insensitive to extracellular Ca(2+) and associated with a reduced contribution of P/Q-type Ca(2+) channels to the EPSC amplitude. This synaptic phenotype parallels a decrease in somatic P/Q-type Ca(2+) currents due to a decreased membrane targeting of the channel with unchanged total expression levels. Co-immunoprecipitation, pull-down assays, and proteomics reveal a specific and direct interaction of PRRT2 with P/Q-type Ca(2+) channels. At presynaptic terminals lacking PRRT2, P/Q-type Ca(2+) channels reduce their clustering at the active zone, with a corresponding decrease in the P/Q-dependent presynaptic Ca(2+) signal. The data highlight the central role of PRRT2 in ensuring the physiological Ca(2+) sensitivity of the release machinery at glutamatergic synapses.	PRRT2 modulates presynaptic Ca(2+) influx by interacting with P/Q-type channels.	Cell reports	0
34161771	The spatiotemporal coordination of multiple morphogens is essential for embryonic patterning yet poorly understood. During neural crest (NC) formation, dynamic bone morphogenetic protein (BMP), fibroblast growth factor (FGF), and WNT signals cooperate by acting on mesoderm and ectoderm. Here, we show that Fhl3, a scaffold LIM domain protein, modulates BMP gradient interpretation during NC induction. During gastrulation, low BMP signaling neuralizes the neural border (NB) ectoderm, while Fhl3 enhances Smad1 intracellular response in underlying paraxial mesoderm, triggering the high WNT8 signals needed to pattern the NB. During neurulation, fhl3 activation in NC ectoderm promotes simultaneous high BMP and BMP-dependent WNT activity required for specification. Mechanistically, Fhl3 interacts with Smad1 and promotes Smad1 binding to wnt8 promoter in a BMP-dependent manner. Consequently, differential Fhl3 expression in adjacent cells ensures a finely tuned coordination of BMP and WNT signaling at several stages of NC development, starting by positioning the NC-inducing mesoderm center under competent NB ectoderm.	BMP signaling is enhanced intracellularly by FHL3 controlling WNT-dependent spatiotemporal emergence of the neural crest.	Cell reports	0
34161760	Developing neurons initially form excessive neurites and then remodel them based on molecular cues and neuronal activity. Developing mitral cells in the olfactory bulb initially extend multiple primary dendrites. They then stabilize single primary dendrites while eliminating others. However, the mechanisms underlying selective dendrite remodeling remain elusive. Using CRISPR-Cas9-based knockout screening combined with in utero electroporation, we identify BMPR-2 as a key regulator for selective dendrite stabilization. Bmpr2 knockout and its rescue experiments show that BMPR-2 inhibits LIMK without ligands and thereby permits dendrite destabilization. In contrast, the overexpression of antagonists and agonists indicates that ligand-bound BMPR-2 stabilizes dendrites, most likely by releasing LIMK. Using genetic and FRET imaging experiments, we demonstrate that free LIMK is activated by NMDARs via Rac1, facilitating dendrite stabilization through F-actin formation. Thus, the selective stabilization of primary dendrites is ensured by concomitant inputs of BMP ligands and neuronal activity.	BMPR-2 gates activity-dependent stabilization of primary dendrites during mitral cell remodeling.	Cell reports	1
34260935	The anti-tumor response of Vgamma9Vdelta2 T cells requires the sensing of accumulated phosphoantigens (pAgs) bound intracellularly to butyrophilin 3A1 (BTN3A1). In this study, we show that butyrophilin 2A1 (BTN2A1) is required for BTN3A-mediated Vgamma9Vdelta2 T cell cytotoxicity against cancer cells, and that expression of the BTN2A1/BTN3A1 complex is sufficient to trigger Vgamma9Vdelta2 TCR activation. Also, BTN2A1 interacts with all isoforms of BTN3A (BTN3A1, BTN3A2, BTN3A3), which appears to be a rate-limiting factor to BTN2A1 export to the plasma membrane. BTN2A1/BTN3A1 interaction is enhanced by pAgs and, strikingly, B30.2 domains of both proteins are required for pAg responsiveness. BTN2A1 expression in cancer cells correlates with bisphosphonate-induced Vgamma9Vdelta2 T cell cytotoxicity. Vgamma9Vdelta2 T cell killing of cancer cells is modulated by anti-BTN2A1 monoclonal antibodies (mAbs), whose action relies on the inhibition of BTN2A1 binding to the Vgamma9Vdelta2TCR. This demonstrates the potential of BTN2A1 as a therapeutic target and adds to the emerging butyrophilin-family cooperation pathway in gammadelta T cell activation.	BTN2A1, an immune checkpoint targeting Vgamma9Vdelta2 T cell cytotoxicity against malignant cells.	Cell reports	0
34260932	CINV1, converting sucrose into glucose and fructose, is a key entry of carbon into cellular metabolism, and HXK1 functions as a pivotal sensor for glucose. Exogenous sugars trigger the Arabidopsis juvenile-to-adult phase transition via a miR156A/SPL module. However, the endogenous factors that regulate this process remain unclear. In this study, we show that sucrose specifically induced the PAP1 transcription factor directly and positively controls CINV1 activity. Furthermore, we identify a glucose feed-forward loop (sucrose-CINV1-glucose-HXK1-miR156-SPL9-PAP1-CINV1-glucose) that controls CINV1 activity to convert sucrose into glucose signaling to dynamically control the juvenile-to-adult phase transition. Moreover, PAP1 directly binds to the SPL9 promoter, activating SPL9 expression and triggering the sucrose-signaling-mediated juvenile-to-adult phase transition. Therefore, a glucose-signaling feed-forward loop and a sucrose-signaling pathway synergistically regulate the Arabidopsis juvenile-to-adult phase transition. Collectively, we identify a molecular link between the major photosynthate sucrose, the entry point of carbon into cellular metabolism, and the plant juvenile-to-adult phase transition.	Glucose- and sucrose-signaling modules regulate the Arabidopsis juvenile-to-adult phase transition.	Cell reports	0
34260930	Axons and dendrites are long extensions of neurons that contain arrays of noncentrosomal microtubules. Calmodulin-regulated spectrin-associated proteins (CAMSAPs) bind to and stabilize free microtubule minus ends and are critical for proper neuronal development and function. Previous studies have shown that the microtubule-severing ATPase katanin interacts with CAMSAPs and limits the length of CAMSAP-decorated microtubule stretches. However, how CAMSAP and microtubule minus end dynamics are regulated in neurons is poorly understood. Here, we show that the neuron-enriched protein WDR47 interacts with CAMSAPs and is critical for axon and dendrite development. We find that WDR47 accumulates at CAMSAP2-decorated microtubules, is essential for maintaining CAMSAP2 stretches, and protects minus ends from katanin-mediated severing. We propose a model where WDR47 protects CAMSAP2 at microtubule minus ends from katanin activity to ensure proper stabilization of the neuronal microtubule network.	WDR47 protects neuronal microtubule minus ends from katanin-mediated severing.	Cell reports	0
34260925	DNA double-strand breaks (DSBs) are repaired mainly by non-homologous end joining (NHEJ) or homologous recombination (HR). RIF1 negatively regulates resection through the effector Shieldin, which associates with a short 3' single-stranded DNA (ssDNA) overhang by the MRN (MRE11-RAD50-NBS1) complex, to prevent further resection and HR repair. In this study, we show that RIF1, but not Shieldin, inhibits the accumulation of CtIP at DSB sites immediately after damage, suggesting that RIF1 has another effector besides Shieldin. We find that protein phosphatase 1 (PP1), a known RIF1 effector in replication, localizes at damage sites dependent on RIF1, where it suppresses downstream CtIP accumulation and limits the resection by the MRN complex. PP1 therefore acts as a RIF1 effector distinct from Shieldin. Furthermore, PP1 deficiency in the context of Shieldin depletion elevates HR immediately after irradiation. We conclude that PP1 inhibits resection before the action of Shieldin to prevent precocious HR in the early phase of the damage response.	Protein phosphatase 1 acts as a RIF1 effector to suppress DSB resection prior to Shieldin action.	Cell reports	0
34260916	Proper lung function relies on the precise balance of specialized epithelial cells that coordinate to maintain homeostasis. Herein, we describe essential roles for the transcriptional regulators YAP/TAZ in maintaining lung epithelial homeostasis, reporting that conditional deletion of Yap and Wwtr1/Taz in the lung epithelium of adult mice results in severe defects, including alveolar disorganization and the development of airway mucin hypersecretion. Through in vivo lineage tracing and in vitro molecular experiments, we reveal that reduced YAP/TAZ activity promotes intrinsic goblet transdifferentiation of secretory airway epithelial cells. Global gene expression and chromatin immunoprecipitation sequencing (ChIP-seq) analyses suggest that YAP/TAZ act cooperatively with TEA domain (TEAD) transcription factors and the NuRD complex to suppress the goblet cell fate program, directly repressing the SPDEF gene. Collectively, our study identifies YAP/TAZ as critical factors in lung epithelial homeostasis and offers molecular insight into the mechanisms promoting goblet cell differentiation, which is a hallmark of many lung diseases.	Yap/Taz inhibit goblet cell fate to maintain lung epithelial homeostasis.	Cell reports	1
34260915	RNA-binding proteins play important roles in X-linked intellectual disability (XLID). In this study, we investigate the contribution of the XLID-associated RBMX in neuronal differentiation. We show that RBMX-depleted cells exhibit aberrant activation of the p53 pathway. Moreover, we identify that the RBMX RGG/RG motif is methylated by protein arginine methyltransferase 5 (PRMT5), and this regulates assembly with the SRSF1 splicing factor into higher-order complexes. Depletion of RBMX or disruption of the RBMX/SRSF1 complex in PRMT5-depleted cells reduces SRSF1 binding to the MDM4 precursor (pre-)mRNA, leading to exon 6 exclusion and lower MDM4 protein levels. Transcriptomic analysis of isogenic Shashi-XLID human-induced pluripotent stem cells (hiPSCs) generated using CRISPR-Cas9 reveals a dysregulation of MDM4 splicing and aberrant p53 upregulation. Shashi-XLID neural progenitor cells (NPCs) display differentiation and morphological abnormalities accompanied with excessive apoptosis. Our findings identify RBMX as a regulator of SRSF1 and the p53 pathway, suggesting that the loss of function of the RBMX RGG/RG motif is the cause of Shashi-XLID syndrome.	Deletion of RBMX RGG/RG motif in Shashi-XLID syndrome leads to aberrant p53 activation and neuronal differentiation defects.	Cell reports	0
34260913	Mechanical stimuli including loading after birth promote bone growth. However, little is known about how mechanical force triggers biochemical signals to regulate bone growth. Here, we identified a periosteal-osteoblast-derived secretory peptide, Osteocrin (OSTN), as a mechanotransducer involved in load-induced long bone growth. OSTN produced by periosteal osteoblasts regulates growth plate growth by enhancing C-type natriuretic peptide (CNP)-dependent proliferation and maturation of chondrocytes, leading to elongation of long bones. Additionally, OSTN cooperates with CNP to regulate bone formation. CNP stimulates osteogenic differentiation of periosteal osteoprogenitors to induce bone formation. OSTN binds to natriuretic peptide receptor 3 (NPR3) in periosteal osteoprogenitors, thereby preventing NPR3-mediated clearance of CNP and consequently facilitating CNP-signal-mediated bone growth. Importantly, physiological loading induces Ostn expression in periosteal osteoblasts by suppressing Forkhead box protein O1 (FoxO1) transcription factor. Thus, this study reveals a crucial role of OSTN as a mechanotransducer converting mechanical loading to CNP-dependent bone formation.	Mechanical load regulates bone growth via periosteal Osteocrin.	Cell reports	0
34289359	Many neurological disorders show an increased prevalence of GluA2-lacking, Ca(2+)-permeable AMPA receptors (CP-AMPARs), which dramatically alters synaptic function. However, the molecular mechanism underlying this distinct synaptic plasticity remains enigmatic. Here, we show that nerve injury potentiates postsynaptic, but not presynaptic, CP-AMPARs in the spinal dorsal horn via alpha2delta-1. Overexpressing alpha2delta-1, previously regarded as a Ca(2+) channel subunit, augments CP-AMPAR levels at the cell surface and synapse. Mechanistically, alpha2delta-1 physically interacts with both GluA1 and GluA2 via its C terminus, inhibits the GluA1/GluA2 heteromeric assembly, and increases GluA2 retention in the endoplasmic reticulum. Consequently, alpha2delta-1 diminishes the availability and synaptic expression of GluA1/GluA2 heterotetramers in the spinal cord in neuropathic pain. Inhibiting alpha2delta-1 with gabapentin or disrupting the alpha2delta-1-AMPAR complex fully restores the intracellular assembly and synaptic dominance of heteromeric GluA1/GluA2 receptors. Thus, alpha2delta-1 is a pivotal AMPAR-interacting protein that controls the subunit composition and Ca(2+) permeability of postsynaptic AMPARs.	alpha2delta-1 switches the phenotype of synaptic AMPA receptors by physically disrupting heteromeric subunit assembly.	Cell reports	1
34289350	Cellular resources must be reorganized for long-term synaptic plasticity during brain information processing, in which coordinated gene transcription and protein turnover are required. However, the mechanism underlying this process remains elusive. Here, we report that activating N-methyl-d-aspartate receptors (NMDARs) induce transcription-dependent autophagy for synaptic turnover and late-phase long-term synaptic depression (L-LTD), which invokes cytoplasm-to-nucleus signaling mechanisms known to be required for late-phase long-term synaptic potentiation (L-LTP). Mechanistically, LTD-inducing stimuli specifically dephosphorylate CRTC1 (CREB-regulated transcription coactivator 1) at Ser-151 and are advantaged in recruiting CRTC1 from cytoplasm to the nucleus, where it competes with FXR (fed-state sensing nuclear receptor) for binding to CREB (cAMP response element-binding protein) and drives autophagy gene expression. Disrupting synergistic actions of CREB and CRTC1 (two essential L-LTP transcription factors) impairs transcription-dependent autophagy induction and prevents NMDAR-dependent L-LTD, which can be rescued by constitutively inducing mechanistic target of rapamycin (mTOR)-dependent autophagy. Together, these findings uncover mechanistic commonalities between L-LTP and L-LTD, suggesting that synaptic activity can tune excitation-transcription coupling for distinct long-lasting synaptic remodeling.	Neuronal activity recruits the CRTC1/CREB axis to drive transcription-dependent autophagy for maintaining late-phase LTD.	Cell reports	0
34289349	Spermatogonial stem cells (SSCs) are essential for male fertility. Here, we report that mouse SSC generation is driven by a transcription factor (TF) cascade controlled by the homeobox protein, RHOX10, which acts by driving the differentiation of SSC precursors called pro-spermatogonia (ProSG). We identify genes regulated by RHOX10 in ProSG in vivo and define direct RHOX10-target genes using several approaches, including a rapid temporal induction assay: iSLAMseq. Together, these approaches identify temporal waves of RHOX10 direct targets, as well as RHOX10 secondary-target genes. Many of the RHOX10-regulated genes encode proteins with known roles in SSCs. Using an in vitro ProSG differentiation assay, we find that RHOX10 promotes mouse ProSG differentiation through a conserved transcriptional cascade involving the key germ-cell TFs DMRT1 and ZBTB16. Our study gives important insights into germ cell development and provides a blueprint for how to define TF cascades.	RHOX10 drives mouse spermatogonial stem cell establishment through a transcription factor signaling cascade.	Cell reports	1
34320363	Metastasis is a complex and poorly understood process. In pancreatic cancer, loss of the transforming growth factor (TGF)-beta/BMP effector SMAD4 is correlated with changes in altered histopathological transitions, metastatic disease, and poor prognosis. In this study, we use isogenic cancer cell lines to identify SMAD4 regulated genes that contribute to the development of metastatic colonization. We perform an in vivo screen identifying FOSL1 as both a SMAD4 target and sufficient to drive colonization to the lung. The targeting of these genes early in treatment may provide a therapeutic benefit.	SMAD4 represses FOSL1 expression and pancreatic cancer metastatic colonization.	Cell reports	1
